state_of_residence,state_of_residence_code,year,year_code,month,month_code,weekday,weekday_code,time_of_day,time_of_day_code,births,delivery_method
North Carolina,37,2024,2024,January,1,Weekend,1,00:00 - 02:59,0,227,vaginal
North Carolina,37,2024,2024,January,1,Weekend,1,03:00 - 05:59,1,207,vaginal
North Carolina,37,2024,2024,January,1,Weekend,1,06:00 - 08:59,2,202,vaginal
North Carolina,37,2024,2024,January,1,Weekend,1,09:00 - 11:59,3,209,vaginal
North Carolina,37,2024,2024,January,1,Weekend,1,12:00 - 14:59,4,226,vaginal
North Carolina,37,2024,2024,January,1,Weekend,1,15:00 - 17:59,5,206,vaginal
North Carolina,37,2024,2024,January,1,Weekend,1,18:00 - 20:59,6,216,vaginal
North Carolina,37,2024,2024,January,1,Weekend,1,21:00 - 23:59,7,181,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,00:00 - 02:59,0,611,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,03:00 - 05:59,1,600,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,06:00 - 08:59,2,578,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,09:00 - 11:59,3,657,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,12:00 - 14:59,4,712,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,15:00 - 17:59,5,796,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,18:00 - 20:59,6,747,vaginal
North Carolina,37,2024,2024,January,1,Weekday,2,21:00 - 23:59,7,648,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,00:00 - 02:59,0,211,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,03:00 - 05:59,1,196,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,06:00 - 08:59,2,224,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,09:00 - 11:59,3,191,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,12:00 - 14:59,4,227,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,15:00 - 17:59,5,203,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,18:00 - 20:59,6,223,vaginal
North Carolina,37,2024,2024,February,2,Weekend,1,21:00 - 23:59,7,184,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,00:00 - 02:59,0,562,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,03:00 - 05:59,1,533,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,06:00 - 08:59,2,525,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,09:00 - 11:59,3,572,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,12:00 - 14:59,4,694,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,15:00 - 17:59,5,722,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,18:00 - 20:59,6,703,vaginal
North Carolina,37,2024,2024,February,2,Weekday,2,21:00 - 23:59,7,670,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,00:00 - 02:59,0,236,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,03:00 - 05:59,1,239,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,06:00 - 08:59,2,211,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,09:00 - 11:59,3,254,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,12:00 - 14:59,4,260,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,15:00 - 17:59,5,261,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,18:00 - 20:59,6,239,vaginal
North Carolina,37,2024,2024,March,3,Weekend,1,21:00 - 23:59,7,231,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,00:00 - 02:59,0,597,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,03:00 - 05:59,1,547,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,06:00 - 08:59,2,553,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,09:00 - 11:59,3,604,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,12:00 - 14:59,4,726,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,15:00 - 17:59,5,753,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,18:00 - 20:59,6,687,vaginal
North Carolina,37,2024,2024,March,3,Weekday,2,21:00 - 23:59,7,651,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,00:00 - 02:59,0,214,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,03:00 - 05:59,1,184,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,06:00 - 08:59,2,177,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,09:00 - 11:59,3,195,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,12:00 - 14:59,4,199,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,15:00 - 17:59,5,208,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,18:00 - 20:59,6,203,vaginal
North Carolina,37,2024,2024,April,4,Weekend,1,21:00 - 23:59,7,201,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,00:00 - 02:59,0,582,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,03:00 - 05:59,1,567,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,06:00 - 08:59,2,542,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,09:00 - 11:59,3,615,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,12:00 - 14:59,4,709,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,15:00 - 17:59,5,759,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,18:00 - 20:59,6,713,vaginal
North Carolina,37,2024,2024,April,4,Weekday,2,21:00 - 23:59,7,721,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,00:00 - 02:59,0,205,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,03:00 - 05:59,1,209,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,06:00 - 08:59,2,180,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,09:00 - 11:59,3,187,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,12:00 - 14:59,4,249,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,15:00 - 17:59,5,208,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,18:00 - 20:59,6,196,vaginal
North Carolina,37,2024,2024,May,5,Weekend,1,21:00 - 23:59,7,183,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,00:00 - 02:59,0,613,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,03:00 - 05:59,1,567,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,06:00 - 08:59,2,570,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,09:00 - 11:59,3,668,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,12:00 - 14:59,4,766,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,15:00 - 17:59,5,798,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,18:00 - 20:59,6,725,vaginal
North Carolina,37,2024,2024,May,5,Weekday,2,21:00 - 23:59,7,709,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,00:00 - 02:59,0,265,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,03:00 - 05:59,1,272,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,06:00 - 08:59,2,261,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,09:00 - 11:59,3,251,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,12:00 - 14:59,4,281,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,15:00 - 17:59,5,280,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,18:00 - 20:59,6,240,vaginal
North Carolina,37,2024,2024,June,6,Weekend,1,21:00 - 23:59,7,223,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,00:00 - 02:59,0,528,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,03:00 - 05:59,1,542,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,06:00 - 08:59,2,516,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,09:00 - 11:59,3,624,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,12:00 - 14:59,4,623,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,15:00 - 17:59,5,698,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,18:00 - 20:59,6,675,vaginal
North Carolina,37,2024,2024,June,6,Weekday,2,21:00 - 23:59,7,604,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,00:00 - 02:59,0,215,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,03:00 - 05:59,1,214,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,06:00 - 08:59,2,207,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,09:00 - 11:59,3,216,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,12:00 - 14:59,4,244,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,15:00 - 17:59,5,203,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,18:00 - 20:59,6,214,vaginal
North Carolina,37,2024,2024,July,7,Weekend,1,21:00 - 23:59,7,229,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,00:00 - 02:59,0,681,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,03:00 - 05:59,1,644,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,06:00 - 08:59,2,626,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,09:00 - 11:59,3,704,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,12:00 - 14:59,4,769,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,15:00 - 17:59,5,802,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,18:00 - 20:59,6,743,vaginal
North Carolina,37,2024,2024,July,7,Weekday,2,21:00 - 23:59,7,728,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,00:00 - 02:59,0,281,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,03:00 - 05:59,1,240,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,06:00 - 08:59,2,214,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,09:00 - 11:59,3,242,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,12:00 - 14:59,4,222,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,15:00 - 17:59,5,249,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,18:00 - 20:59,6,233,vaginal
North Carolina,37,2024,2024,August,8,Weekend,1,21:00 - 23:59,7,243,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,00:00 - 02:59,0,641,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,03:00 - 05:59,1,652,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,06:00 - 08:59,2,637,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,09:00 - 11:59,3,681,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,12:00 - 14:59,4,751,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,15:00 - 17:59,5,843,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,18:00 - 20:59,6,820,vaginal
North Carolina,37,2024,2024,August,8,Weekday,2,21:00 - 23:59,7,757,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,00:00 - 02:59,0,252,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,03:00 - 05:59,1,218,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,06:00 - 08:59,2,237,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,09:00 - 11:59,3,200,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,12:00 - 14:59,4,276,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,15:00 - 17:59,5,238,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,18:00 - 20:59,6,263,vaginal
North Carolina,37,2024,2024,September,9,Weekend,1,21:00 - 23:59,7,230,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,00:00 - 02:59,0,609,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,03:00 - 05:59,1,584,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,06:00 - 08:59,2,582,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,09:00 - 11:59,3,652,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,12:00 - 14:59,4,727,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,15:00 - 17:59,5,792,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,18:00 - 20:59,6,744,vaginal
North Carolina,37,2024,2024,September,9,Weekday,2,21:00 - 23:59,7,671,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,00:00 - 02:59,0,213,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,03:00 - 05:59,1,187,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,06:00 - 08:59,2,179,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,09:00 - 11:59,3,192,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,12:00 - 14:59,4,186,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,15:00 - 17:59,5,184,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,18:00 - 20:59,6,181,vaginal
North Carolina,37,2024,2024,October,10,Weekend,1,21:00 - 23:59,7,191,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,00:00 - 02:59,0,643,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,03:00 - 05:59,1,559,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,06:00 - 08:59,2,619,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,09:00 - 11:59,3,676,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,12:00 - 14:59,4,764,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,15:00 - 17:59,5,841,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,18:00 - 20:59,6,775,vaginal
North Carolina,37,2024,2024,October,10,Weekday,2,21:00 - 23:59,7,699,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,00:00 - 02:59,0,225,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,03:00 - 05:59,1,238,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,06:00 - 08:59,2,227,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,09:00 - 11:59,3,227,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,12:00 - 14:59,4,245,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,15:00 - 17:59,5,234,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,18:00 - 20:59,6,240,vaginal
North Carolina,37,2024,2024,November,11,Weekend,1,21:00 - 23:59,7,206,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,00:00 - 02:59,0,539,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,03:00 - 05:59,1,578,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,06:00 - 08:59,2,558,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,09:00 - 11:59,3,618,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,12:00 - 14:59,4,693,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,15:00 - 17:59,5,720,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,18:00 - 20:59,6,684,vaginal
North Carolina,37,2024,2024,November,11,Weekday,2,21:00 - 23:59,7,675,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,00:00 - 02:59,0,243,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,03:00 - 05:59,1,234,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,06:00 - 08:59,2,253,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,09:00 - 11:59,3,237,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,12:00 - 14:59,4,258,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,15:00 - 17:59,5,225,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,18:00 - 20:59,6,214,vaginal
North Carolina,37,2024,2024,December,12,Weekend,1,21:00 - 23:59,7,229,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,00:00 - 02:59,0,590,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,03:00 - 05:59,1,595,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,06:00 - 08:59,2,565,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,09:00 - 11:59,3,680,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,12:00 - 14:59,4,684,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,15:00 - 17:59,5,745,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,18:00 - 20:59,6,742,vaginal
North Carolina,37,2024,2024,December,12,Weekday,2,21:00 - 23:59,7,708,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,00:00 - 02:59,0,15,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,03:00 - 05:59,1,13,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,06:00 - 08:59,2,19,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,09:00 - 11:59,3,14,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,12:00 - 14:59,4,11,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,15:00 - 17:59,5,16,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,18:00 - 20:59,6,18,vaginal
North Dakota,38,2024,2024,January,1,Weekend,1,21:00 - 23:59,7,22,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,00:00 - 02:59,0,53,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,03:00 - 05:59,1,52,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,06:00 - 08:59,2,39,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,09:00 - 11:59,3,43,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,12:00 - 14:59,4,63,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,15:00 - 17:59,5,70,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,18:00 - 20:59,6,66,vaginal
North Dakota,38,2024,2024,January,1,Weekday,2,21:00 - 23:59,7,66,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,00:00 - 02:59,0,25,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,03:00 - 05:59,1,13,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,06:00 - 08:59,2,11,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,09:00 - 11:59,3,13,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,12:00 - 14:59,4,26,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,15:00 - 17:59,5,18,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,18:00 - 20:59,6,21,vaginal
North Dakota,38,2024,2024,February,2,Weekend,1,21:00 - 23:59,7,12,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,00:00 - 02:59,0,42,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,03:00 - 05:59,1,34,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,06:00 - 08:59,2,37,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,09:00 - 11:59,3,52,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,12:00 - 14:59,4,56,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,15:00 - 17:59,5,61,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,18:00 - 20:59,6,58,vaginal
North Dakota,38,2024,2024,February,2,Weekday,2,21:00 - 23:59,7,63,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,00:00 - 02:59,0,15,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,03:00 - 05:59,1,16,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,06:00 - 08:59,2,19,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,09:00 - 11:59,3,21,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,12:00 - 14:59,4,24,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,15:00 - 17:59,5,27,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,18:00 - 20:59,6,21,vaginal
North Dakota,38,2024,2024,March,3,Weekend,1,21:00 - 23:59,7,25,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,00:00 - 02:59,0,49,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,03:00 - 05:59,1,41,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,06:00 - 08:59,2,45,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,09:00 - 11:59,3,56,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,12:00 - 14:59,4,60,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,15:00 - 17:59,5,79,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,18:00 - 20:59,6,58,vaginal
North Dakota,38,2024,2024,March,3,Weekday,2,21:00 - 23:59,7,60,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,00:00 - 02:59,0,18,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,03:00 - 05:59,1,11,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,06:00 - 08:59,2,15,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,09:00 - 11:59,3,10,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,12:00 - 14:59,4,11,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,15:00 - 17:59,5,13,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,18:00 - 20:59,6,24,vaginal
North Dakota,38,2024,2024,April,4,Weekend,1,21:00 - 23:59,7,24,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,00:00 - 02:59,0,45,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,03:00 - 05:59,1,42,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,06:00 - 08:59,2,46,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,09:00 - 11:59,3,54,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,12:00 - 14:59,4,69,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,15:00 - 17:59,5,71,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,18:00 - 20:59,6,62,vaginal
North Dakota,38,2024,2024,April,4,Weekday,2,21:00 - 23:59,7,67,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,00:00 - 02:59,0,17,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,03:00 - 05:59,1,18,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,06:00 - 08:59,2,12,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,09:00 - 11:59,3,22,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,12:00 - 14:59,4,20,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,15:00 - 17:59,5,23,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,18:00 - 20:59,6,13,vaginal
North Dakota,38,2024,2024,May,5,Weekend,1,21:00 - 23:59,7,16,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,00:00 - 02:59,0,42,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,03:00 - 05:59,1,61,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,06:00 - 08:59,2,45,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,09:00 - 11:59,3,52,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,12:00 - 14:59,4,72,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,15:00 - 17:59,5,88,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,18:00 - 20:59,6,64,vaginal
North Dakota,38,2024,2024,May,5,Weekday,2,21:00 - 23:59,7,45,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,00:00 - 02:59,0,21,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,03:00 - 05:59,1,23,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,06:00 - 08:59,2,21,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,09:00 - 11:59,3,18,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,12:00 - 14:59,4,24,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,15:00 - 17:59,5,23,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,18:00 - 20:59,6,22,vaginal
North Dakota,38,2024,2024,June,6,Weekend,1,21:00 - 23:59,7,25,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,00:00 - 02:59,0,49,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,03:00 - 05:59,1,45,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,06:00 - 08:59,2,35,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,09:00 - 11:59,3,44,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,12:00 - 14:59,4,71,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,15:00 - 17:59,5,62,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,18:00 - 20:59,6,68,vaginal
North Dakota,38,2024,2024,June,6,Weekday,2,21:00 - 23:59,7,46,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,00:00 - 02:59,0,16,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,03:00 - 05:59,1,20,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,06:00 - 08:59,2,17,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,09:00 - 11:59,3,11,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,12:00 - 14:59,4,22,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,15:00 - 17:59,5,15,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,18:00 - 20:59,6,22,vaginal
North Dakota,38,2024,2024,July,7,Weekend,1,21:00 - 23:59,7,13,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,00:00 - 02:59,0,60,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,03:00 - 05:59,1,44,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,06:00 - 08:59,2,53,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,09:00 - 11:59,3,50,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,12:00 - 14:59,4,69,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,15:00 - 17:59,5,64,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,18:00 - 20:59,6,76,vaginal
North Dakota,38,2024,2024,July,7,Weekday,2,21:00 - 23:59,7,68,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,00:00 - 02:59,0,22,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,03:00 - 05:59,1,21,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,06:00 - 08:59,2,19,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,09:00 - 11:59,3,20,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,12:00 - 14:59,4,24,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,15:00 - 17:59,5,18,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,18:00 - 20:59,6,11,vaginal
North Dakota,38,2024,2024,August,8,Weekend,1,21:00 - 23:59,7,18,vaginal
North Dakota,38,2024,2024,August,8,Weekday,2,00:00 - 02:59,0,52,vaginal
North Dakota,38,2024,2024,August,8,Weekday,2,03:00 - 05:59,1,48,vaginal
North Dakota,38,2024,2024,August,8,Weekday,2,06:00 - 08:59,2,45,vaginal
North Dakota,38,2024,2024,August,8,Weekday,2,09:00 - 11:59,3,54,vaginal
